user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access
user557,6.0,13.0,2.0,0.0,0.0,1
user558,10.0,18.0,3.0,0.0,0.0,2
user559,6.0,12.0,2.0,0.0,0.0,2
user560,7.0,17.0,3.0,0.0,0.0,2
user561,9.0,15.0,2.0,0.0,0.0,2
user562,9.0,17.0,3.0,0.0,0.0,3
user563,8.0,16.0,2.0,0.0,0.0,1
user564,7.0,17.0,3.0,0.0,1.0,0
user565,6.0,16.0,2.0,0.0,0.0,2
user566,7.0,15.0,3.0,0.0,0.0,2
user567,8.0,15.0,2.0,0.0,0.0,1
user568,7.0,14.0,1.0,0.0,0.0,1
user569,8.0,15.0,1.0,0.0,0.0,0
user570,10.0,16.0,2.0,0.0,0.0,1
user571,7.0,16.0,3.0,0.0,0.0,1
user572,9.0,19.0,1.0,0.0,0.0,1
user573,10.0,20.0,1.0,0.0,0.0,1
user574,10.0,18.0,3.0,0.0,0.0,1
user575,7.0,13.0,2.0,0.0,0.0,2
user576,9.0,17.0,1.0,0.0,0.0,1
user577,8.0,14.0,1.0,0.0,1.0,1
user578,8.0,14.0,1.0,0.0,0.0,1
user579,8.0,17.0,1.0,0.0,0.0,0
user580,6.0,14.0,3.0,0.0,0.0,2
user581,8.0,14.0,3.0,0.0,0.0,1
user582,10.0,20.0,1.0,0.0,0.0,0
user583,9.0,19.0,1.0,0.0,0.0,1
user584,10.0,16.0,1.0,0.0,0.0,0
user585,9.0,19.0,1.0,0.0,0.0,1
user586,7.0,17.0,2.0,0.0,0.0,0
user587,9.0,16.0,2.0,0.0,0.0,2
user588,6.0,12.0,3.0,0.0,0.0,1
user589,8.0,14.0,3.0,0.0,0.0,2
user590,10.0,17.0,2.0,0.0,0.0,2
user591,6.0,15.0,2.0,0.0,0.0,0
user592,9.0,19.0,1.0,0.0,0.0,0
user593,10.0,18.0,1.0,0.0,0.0,0
user594,8.0,16.0,2.0,0.0,0.0,1
user595,9.0,17.0,3.0,0.0,0.0,2
user596,10.0,18.0,1.0,0.0,0.0,0
user597,6.0,12.0,3.0,0.0,0.0,3
user598,10.0,19.0,2.0,0.0,0.0,2
user599,8.0,18.0,3.0,0.0,0.0,1
user600,7.0,13.0,1.0,0.0,0.0,1
user601,10.0,17.0,3.0,0.0,0.0,3
user602,8.0,17.0,3.0,0.0,0.0,2
user603,7.0,13.0,2.0,0.0,0.0,2
user604,8.0,17.0,1.0,0.0,0.0,1
user605,8.0,15.0,2.0,0.0,0.0,2
user606,10.0,19.0,1.0,0.0,1.0,1
user607,10.0,16.0,3.0,0.0,0.0,3
user608,8.0,15.0,3.0,0.0,0.0,1
user609,7.0,16.0,3.0,0.0,0.0,3
user610,7.0,14.0,3.0,0.0,0.0,3
user611,7.0,15.0,1.0,0.0,0.0,0
user612,6.0,16.0,3.0,0.0,0.0,3
user613,10.0,18.0,2.0,0.0,0.0,2
user614,10.0,20.0,3.0,0.0,1.0,1
user615,9.0,16.0,1.0,0.0,0.0,1
user616,7.0,17.0,1.0,0.0,0.0,1
user617,7.0,16.0,3.0,0.0,0.0,3
user618,6.0,14.0,2.0,0.0,0.0,2
user619,7.0,17.0,1.0,0.0,0.0,0
user620,8.0,17.0,3.0,0.0,0.0,1
user621,7.0,14.0,3.0,0.0,0.0,1
user622,8.0,17.0,3.0,0.0,0.0,1
user623,7.0,17.0,2.0,0.0,0.0,1
user624,9.0,17.0,3.0,0.0,0.0,2
user625,9.0,19.0,1.0,0.0,0.0,0
user626,9.0,16.0,1.0,0.0,0.0,1
user627,10.0,18.0,1.0,0.0,0.0,1
user628,6.0,15.0,2.0,0.0,0.0,1
user629,8.0,14.0,3.0,0.0,1.0,2
user630,10.0,16.0,2.0,0.0,0.0,1
user631,8.0,15.0,1.0,0.0,0.0,1
user632,8.0,18.0,1.0,0.0,0.0,0
user633,7.0,16.0,1.0,0.0,0.0,0
user634,6.0,13.0,1.0,0.0,1.0,1
user635,9.0,17.0,2.0,0.0,0.0,1
user636,6.0,12.0,2.0,0.0,0.0,2
user637,9.0,17.0,3.0,0.0,0.0,2
user638,7.0,13.0,1.0,0.0,0.0,1
user639,8.0,14.0,1.0,0.0,0.0,1
user640,8.0,14.0,3.0,0.0,0.0,3
user641,8.0,15.0,3.0,0.0,0.0,2
user642,7.0,15.0,2.0,0.0,0.0,2
user643,9.0,16.0,3.0,0.0,0.0,2
user644,9.0,19.0,2.0,0.0,0.0,2
user645,6.0,12.0,3.0,0.0,0.0,1
user646,6.0,13.0,1.0,0.0,2.0,1
user647,7.0,17.0,3.0,0.0,1.0,2
user648,10.0,16.0,3.0,0.0,0.0,2
user649,8.0,16.0,2.0,0.0,0.0,1
user650,6.0,13.0,3.0,0.0,0.0,2
user651,9.0,19.0,1.0,0.0,1.0,1
user652,9.0,15.0,2.0,0.0,0.0,2
user653,9.0,19.0,3.0,0.0,0.0,1
user654,6.0,16.0,1.0,0.0,0.0,1
user655,10.0,17.0,1.0,0.0,0.0,0
user656,8.0,14.0,3.0,0.0,1.0,1
user657,10.0,17.0,3.0,0.0,0.0,3
user658,10.0,17.0,3.0,0.0,0.0,3
user659,6.0,14.0,2.0,0.0,0.0,2
user660,6.0,16.0,3.0,0.0,0.0,2
user661,10.0,20.0,1.0,0.0,0.0,1
user662,10.0,19.0,3.0,0.0,0.0,1
user663,9.0,18.0,2.0,0.0,0.0,2
user664,8.0,14.0,1.0,0.0,0.0,1
user665,8.0,14.0,1.0,0.0,0.0,0
user666,8.0,14.0,3.0,0.0,0.0,3
user667,10.0,18.0,1.0,0.0,0.0,0
user668,7.0,15.0,3.0,0.0,0.0,2
user669,10.0,17.0,1.0,0.0,0.0,1
user670,9.0,18.0,1.0,0.0,0.0,1
user671,7.0,14.0,1.0,0.0,0.0,1
user672,6.0,15.0,1.0,0.0,0.0,1
user673,6.0,13.0,1.0,0.0,0.0,1
user674,6.0,13.0,1.0,0.0,0.0,0
user675,6.0,14.0,1.0,0.0,0.0,1
user676,10.0,20.0,1.0,0.0,0.0,1
user677,9.0,15.0,3.0,0.0,0.0,2
user678,7.0,15.0,1.0,0.0,0.0,1
user679,6.0,14.0,3.0,0.0,0.0,3
user680,8.0,16.0,3.0,0.0,0.0,2
user681,9.0,18.0,2.0,0.0,0.0,2
user682,9.0,18.0,1.0,0.0,0.0,1
user683,8.0,17.0,3.0,0.0,0.0,2
user684,9.0,19.0,3.0,0.0,0.0,2
user685,8.0,14.0,1.0,0.0,0.0,0
user686,9.0,18.0,3.0,0.0,0.0,3
user687,10.0,17.0,3.0,0.0,0.0,1
user688,10.0,18.0,2.0,0.0,0.0,1
user689,6.0,14.0,2.0,0.0,0.0,2
user690,8.0,17.0,3.0,0.0,0.0,2
user691,10.0,19.0,1.0,0.0,1.0,1
user692,7.0,16.0,2.0,0.0,0.0,1
user693,8.0,14.0,2.0,0.0,0.0,2
user694,8.0,17.0,2.0,0.0,0.0,2
user695,8.0,14.0,3.0,0.0,0.0,3
user696,6.0,15.0,3.0,0.0,0.0,1
user697,8.0,15.0,2.0,0.0,0.0,1
user698,6.0,16.0,1.0,0.0,0.0,1
user699,9.0,16.0,1.0,0.0,0.0,0
user700,6.0,14.0,1.0,0.0,0.0,0
user701,8.0,18.0,3.0,0.0,0.0,2
user702,6.0,13.0,2.0,0.0,0.0,1
user703,9.0,17.0,2.0,0.0,1.0,1
user704,9.0,15.0,3.0,0.0,0.0,3
user705,10.0,20.0,1.0,0.0,0.0,1
user706,8.0,16.0,3.0,0.0,0.0,2
user707,8.0,14.0,3.0,0.0,0.0,2
user708,6.0,13.0,1.0,0.0,0.0,1
user709,9.0,18.0,2.0,0.0,0.0,1
user710,10.0,18.0,1.0,0.0,0.0,1
user711,8.0,17.0,2.0,0.0,0.0,2
user712,7.0,15.0,3.0,0.0,0.0,3
user713,9.0,15.0,1.0,0.0,0.0,1
user714,7.0,13.0,1.0,0.0,0.0,1
user715,9.0,18.0,2.0,0.0,0.0,1
user716,6.0,14.0,2.0,0.0,0.0,2
user717,8.0,14.0,2.0,0.0,0.0,2
user718,10.0,18.0,2.0,0.0,0.0,2
user719,8.0,15.0,1.0,0.0,0.0,0
user720,7.0,15.0,1.0,0.0,0.0,1
user721,10.0,16.0,2.0,0.0,0.0,1
user722,7.0,14.0,3.0,0.0,0.0,3
user723,7.0,16.0,3.0,0.0,0.0,3
user724,6.0,16.0,1.0,0.0,0.0,1
user725,10.0,19.0,2.0,0.0,0.0,1
user726,10.0,20.0,2.0,0.0,0.0,0
user727,6.0,14.0,1.0,0.0,0.0,1
user728,9.0,18.0,1.0,0.0,0.0,1
user729,10.0,19.0,1.0,0.0,0.0,1
user730,10.0,17.0,3.0,0.0,0.0,3
user731,8.0,14.0,1.0,0.0,0.0,1
user732,9.0,19.0,1.0,0.0,0.0,1
user733,8.0,18.0,2.0,0.0,0.0,2
user734,10.0,17.0,1.0,0.0,0.0,1
user735,9.0,15.0,3.0,0.0,0.0,2
user736,6.0,13.0,3.0,0.0,0.0,2
user737,8.0,15.0,1.0,0.0,0.0,1
user738,8.0,15.0,1.0,0.0,0.0,0
user739,8.0,16.0,2.0,0.0,0.0,1
user740,6.0,13.0,2.0,0.0,0.0,2
user741,10.0,17.0,3.0,0.0,0.0,3
user742,8.0,18.0,1.0,0.0,0.0,0
user743,6.0,13.0,2.0,0.0,0.0,2
user744,10.0,17.0,3.0,0.0,0.0,3
user745,7.0,17.0,2.0,0.0,0.0,1
user746,10.0,20.0,3.0,0.0,0.0,2
user747,6.0,12.0,1.0,0.0,0.0,1
user748,6.0,16.0,2.0,0.0,0.0,2
user749,8.0,15.0,3.0,0.0,1.0,1
user750,10.0,20.0,1.0,0.0,0.0,0
user751,6.0,16.0,2.0,0.0,0.0,2
user752,8.0,16.0,3.0,0.0,1.0,1
user753,9.0,18.0,1.0,0.0,0.0,1
user754,8.0,14.0,3.0,0.0,0.0,3
user755,6.0,15.0,2.0,0.0,0.0,1
user756,9.0,18.0,1.0,0.0,0.0,0
user757,7.0,17.0,1.0,0.0,0.0,1
user758,7.0,15.0,3.0,0.0,0.0,2
user759,8.0,15.0,1.0,0.0,0.0,1
user760,8.0,18.0,3.0,0.0,0.0,2
user761,6.0,13.0,1.0,0.0,0.0,0
user762,9.0,17.0,3.0,0.0,0.0,1
user763,9.0,16.0,1.0,0.0,0.0,1
user764,6.0,14.0,2.0,0.0,0.0,1
user765,9.0,19.0,3.0,0.0,0.0,3
user766,9.0,16.0,3.0,0.0,0.0,3
user767,8.0,18.0,2.0,0.0,0.0,1
user768,8.0,15.0,2.0,0.0,0.0,2
user769,9.0,18.0,2.0,0.0,0.0,2
user770,9.0,17.0,3.0,0.0,0.0,2
user771,9.0,15.0,3.0,0.0,0.0,1
user772,9.0,18.0,3.0,0.0,0.0,2
user773,7.0,17.0,3.0,0.0,0.0,2
user774,8.0,14.0,3.0,0.0,0.0,2
user775,8.0,18.0,3.0,0.0,0.0,3
user776,9.0,19.0,2.0,0.0,0.0,1
user777,6.0,12.0,1.0,0.0,0.0,0
user778,9.0,17.0,1.0,0.0,0.0,0
user779,8.0,17.0,3.0,0.0,0.0,3
user780,8.0,17.0,3.0,0.0,0.0,2
user781,6.0,16.0,1.0,0.0,0.0,1
user782,7.0,17.0,2.0,0.0,0.0,2
user783,8.0,17.0,2.0,0.0,0.0,2
user784,10.0,20.0,3.0,0.0,0.0,3
user785,8.0,18.0,3.0,0.0,0.0,1
user786,10.0,17.0,2.0,0.0,0.0,2
user787,6.0,14.0,1.0,0.0,0.0,1
user788,8.0,16.0,3.0,0.0,0.0,2
user789,7.0,17.0,2.0,0.0,0.0,2
user790,10.0,20.0,3.0,0.0,0.0,1
user791,6.0,12.0,3.0,0.0,0.0,1
user792,7.0,15.0,2.0,0.0,0.0,1
user793,9.0,18.0,1.0,0.0,0.0,1
user794,7.0,17.0,3.0,0.0,0.0,1
user795,7.0,17.0,2.0,0.0,0.0,2
user796,8.0,17.0,3.0,0.0,0.0,1
user797,10.0,18.0,2.0,0.0,0.0,2
user798,10.0,20.0,3.0,0.0,0.0,2
user799,10.0,19.0,2.0,0.0,0.0,2
user800,10.0,19.0,3.0,0.0,0.0,2
user801,6.0,14.0,2.0,0.0,1.0,1
user802,6.0,16.0,2.0,0.0,0.0,1
user803,8.0,14.0,3.0,0.0,0.0,1
user804,10.0,18.0,1.0,0.0,0.0,1
user805,10.0,17.0,1.0,0.0,0.0,1
user806,6.0,15.0,3.0,0.0,0.0,2
user807,7.0,17.0,1.0,0.0,0.0,0
user808,9.0,16.0,2.0,0.0,0.0,1
user809,6.0,12.0,2.0,0.0,0.0,2
user810,7.0,16.0,2.0,0.0,0.0,1
user811,8.0,15.0,3.0,0.0,0.0,2
user812,9.0,16.0,1.0,0.0,0.0,1
user813,9.0,19.0,3.0,0.0,0.0,1
user814,9.0,15.0,2.0,0.0,0.0,2
user815,7.0,14.0,1.0,0.0,0.0,1
user816,10.0,19.0,3.0,0.0,0.0,3
user817,10.0,18.0,3.0,0.0,0.0,3
user818,7.0,17.0,1.0,0.0,0.0,1
user819,8.0,16.0,2.0,0.0,0.0,1
user820,8.0,17.0,1.0,0.0,0.0,0
user821,7.0,15.0,3.0,0.0,0.0,3
user822,10.0,17.0,2.0,0.0,0.0,1
user823,8.0,16.0,1.0,0.0,0.0,1
user824,7.0,16.0,1.0,0.0,0.0,0
user825,8.0,16.0,2.0,0.0,0.0,1
user826,10.0,18.0,3.0,0.0,0.0,2
user827,8.0,18.0,3.0,0.0,0.0,2
user828,10.0,19.0,3.0,0.0,0.0,3
user829,8.0,15.0,2.0,0.0,0.0,1
user830,8.0,16.0,2.0,0.0,0.0,0
user831,6.0,15.0,2.0,0.0,0.0,2
user832,8.0,17.0,3.0,0.0,0.0,1
user833,7.0,17.0,3.0,0.0,0.0,2
user834,8.0,18.0,1.0,0.0,0.0,1
user835,8.0,14.0,2.0,0.0,0.0,2
user836,10.0,20.0,3.0,0.0,0.0,2
user837,7.0,13.0,2.0,0.0,0.0,0
user838,10.0,17.0,2.0,0.0,0.0,1
user839,6.0,15.0,1.0,0.0,0.0,1
user840,8.0,17.0,3.0,0.0,0.0,3
user841,6.0,13.0,2.0,0.0,0.0,1
user842,6.0,13.0,2.0,0.0,0.0,2
user843,9.0,18.0,3.0,0.0,0.0,0
user844,9.0,16.0,1.0,0.0,0.0,1
user845,8.0,16.0,1.0,0.0,0.0,1
user846,6.0,12.0,2.0,0.0,0.0,2
user847,10.0,20.0,1.0,0.0,0.0,0
user848,6.0,13.0,3.0,0.0,1.0,3
user849,9.0,16.0,3.0,0.0,0.0,2
user850,6.0,15.0,3.0,0.0,0.0,3
user851,9.0,17.0,2.0,0.0,0.0,2
user852,6.0,14.0,2.0,0.0,0.0,1
user853,10.0,16.0,2.0,0.0,1.0,2
user854,8.0,17.0,3.0,0.0,0.0,3
user855,10.0,19.0,2.0,0.0,0.0,1
user856,7.0,17.0,1.0,0.0,0.0,1
user857,9.0,16.0,3.0,0.0,0.0,2
user858,6.0,13.0,1.0,0.0,0.0,1
user859,9.0,17.0,1.0,0.0,0.0,1
user860,7.0,15.0,3.0,0.0,0.0,3
user861,8.0,15.0,2.0,0.0,0.0,0
user862,7.0,16.0,2.0,0.0,0.0,0
user863,9.0,17.0,1.0,0.0,0.0,1
user864,6.0,12.0,2.0,0.0,0.0,1
user865,7.0,16.0,2.0,0.0,0.0,0
user866,8.0,15.0,1.0,0.0,0.0,1
user867,6.0,15.0,1.0,0.0,0.0,0
user868,7.0,15.0,3.0,0.0,0.0,1
user869,8.0,18.0,1.0,0.0,0.0,1
user870,10.0,18.0,2.0,0.0,1.0,2
user871,8.0,15.0,3.0,0.0,0.0,3
user872,6.0,12.0,3.0,0.0,0.0,3
user873,9.0,16.0,1.0,0.0,0.0,1
user874,9.0,19.0,2.0,0.0,0.0,1
user875,8.0,14.0,2.0,0.0,0.0,0
user876,8.0,18.0,2.0,0.0,1.0,2
user877,7.0,14.0,3.0,0.0,0.0,3
user878,9.0,18.0,3.0,0.0,0.0,1
user879,10.0,19.0,3.0,0.0,1.0,1
user880,10.0,19.0,3.0,0.0,0.0,0
user881,10.0,17.0,1.0,0.0,0.0,1
user882,7.0,17.0,3.0,0.0,0.0,3
user883,6.0,15.0,1.0,0.0,0.0,1
user884,10.0,18.0,2.0,0.0,0.0,2
user885,6.0,16.0,1.0,0.0,0.0,1
user886,6.0,16.0,3.0,0.0,0.0,2
user887,10.0,20.0,3.0,0.0,0.0,1
user888,10.0,17.0,1.0,0.0,0.0,1
user889,8.0,18.0,2.0,0.0,0.0,1
user890,9.0,16.0,2.0,0.0,0.0,1
user891,10.0,16.0,2.0,0.0,0.0,2
user892,10.0,16.0,1.0,0.0,0.0,0
user893,9.0,19.0,1.0,0.0,0.0,1
user894,9.0,19.0,1.0,0.0,0.0,1
user895,6.0,15.0,2.0,0.0,0.0,1
user896,8.0,14.0,2.0,0.0,0.0,1
user897,9.0,15.0,3.0,0.0,0.0,2
user898,7.0,13.0,3.0,0.0,0.0,2
user899,6.0,14.0,1.0,0.0,0.0,0
user900,6.0,12.0,3.0,0.0,0.0,3
user901,6.0,15.0,3.0,0.0,0.0,2
user902,6.0,15.0,3.0,0.0,0.0,3
user903,7.0,14.0,3.0,0.0,0.0,1
user904,9.0,18.0,3.0,0.0,1.0,1
user905,9.0,18.0,3.0,0.0,0.0,1
user906,9.0,19.0,3.0,0.0,0.0,2
user907,7.0,15.0,3.0,0.0,0.0,2
user908,6.0,16.0,1.0,0.0,0.0,1
user909,9.0,16.0,3.0,0.0,0.0,3
user910,7.0,13.0,3.0,0.0,0.0,2
user911,6.0,15.0,1.0,0.0,0.0,0
user912,10.0,20.0,1.0,0.0,0.0,0
user913,9.0,16.0,2.0,0.0,0.0,2
user914,7.0,15.0,3.0,0.0,0.0,3
user915,7.0,14.0,1.0,0.0,0.0,1
user916,6.0,15.0,3.0,0.0,1.0,1
user917,10.0,16.0,2.0,0.0,0.0,2
user918,7.0,13.0,2.0,0.0,0.0,1
user919,6.0,12.0,1.0,0.0,1.0,1
user920,9.0,15.0,3.0,0.0,0.0,2
user921,7.0,13.0,2.0,0.0,1.0,2
user922,9.0,16.0,1.0,0.0,0.0,1
user923,10.0,16.0,2.0,0.0,0.0,1
user924,7.0,15.0,2.0,0.0,0.0,1
user925,7.0,17.0,1.0,0.0,0.0,1
user926,8.0,18.0,3.0,0.0,0.0,2
user927,8.0,16.0,1.0,0.0,0.0,1
user928,7.0,17.0,1.0,0.0,1.0,0
user929,7.0,15.0,2.0,0.0,1.0,1
user930,8.0,18.0,1.0,0.0,0.0,1
user931,10.0,17.0,1.0,0.0,0.0,0
user932,9.0,18.0,1.0,0.0,0.0,1
user933,6.0,15.0,3.0,0.0,1.0,1
user934,10.0,19.0,1.0,0.0,0.0,1
user935,9.0,17.0,3.0,0.0,1.0,3
user936,9.0,19.0,3.0,0.0,0.0,1
user937,9.0,16.0,3.0,0.0,0.0,2
user938,8.0,15.0,3.0,0.0,0.0,2
user939,9.0,15.0,3.0,0.0,0.0,2
user940,10.0,19.0,2.0,0.0,0.0,1
user941,10.0,17.0,1.0,0.0,0.0,1
user942,9.0,17.0,3.0,0.0,0.0,2
user943,7.0,13.0,1.0,0.0,0.0,1
user944,9.0,17.0,1.0,0.0,0.0,1
user945,6.0,13.0,1.0,0.0,0.0,1
user946,6.0,15.0,3.0,0.0,0.0,1
user947,10.0,16.0,2.0,0.0,0.0,1
user948,6.0,16.0,2.0,0.0,0.0,1
user949,10.0,19.0,2.0,0.0,0.0,0
user950,7.0,15.0,1.0,0.0,0.0,1
user951,8.0,14.0,3.0,0.0,0.0,1
user952,7.0,14.0,3.0,0.0,0.0,3
user953,6.0,15.0,2.0,0.0,0.0,2
user954,7.0,17.0,3.0,0.0,0.0,2
user955,7.0,14.0,3.0,0.0,0.0,2
user956,10.0,18.0,1.0,0.0,0.0,1
user957,9.0,19.0,2.0,0.0,0.0,2
user958,8.0,16.0,2.0,0.0,0.0,2
user959,8.0,17.0,2.0,0.0,0.0,2
user960,9.0,18.0,2.0,0.0,0.0,1
user961,8.0,15.0,1.0,0.0,0.0,1
user962,8.0,17.0,1.0,0.0,0.0,1
user963,6.0,13.0,3.0,0.0,0.0,3
user964,7.0,15.0,3.0,0.0,0.0,3
user965,10.0,20.0,1.0,0.0,0.0,0
user966,10.0,19.0,3.0,0.0,0.0,2
user967,8.0,15.0,1.0,0.0,0.0,1
user968,8.0,17.0,2.0,0.0,0.0,1
user969,10.0,17.0,1.0,0.0,1.0,1
user970,9.0,17.0,3.0,0.0,0.0,0
user971,8.0,17.0,2.0,0.0,0.0,2
user972,9.0,16.0,1.0,0.0,0.0,1
user973,8.0,15.0,2.0,0.0,1.0,2
user974,10.0,17.0,2.0,0.0,0.0,1
user975,10.0,16.0,1.0,0.0,1.0,1
user976,10.0,16.0,3.0,0.0,0.0,2
user977,6.0,12.0,3.0,0.0,0.0,2
user978,9.0,16.0,3.0,0.0,0.0,2
user979,6.0,13.0,3.0,0.0,0.0,2
user980,6.0,16.0,2.0,0.0,0.0,1
user981,9.0,15.0,1.0,0.0,0.0,1
user982,10.0,20.0,2.0,0.0,0.0,0
user983,9.0,18.0,3.0,0.0,1.0,2
user984,6.0,16.0,1.0,0.0,0.0,0
user985,10.0,16.0,3.0,0.0,0.0,2
user986,6.0,14.0,2.0,0.0,1.0,2
user987,10.0,16.0,2.0,0.0,0.0,2
user988,10.0,19.0,1.0,0.0,0.0,1
user989,7.0,13.0,1.0,0.0,0.0,0
user990,10.0,17.0,3.0,0.0,0.0,2
user991,7.0,17.0,3.0,0.0,1.0,0
user992,8.0,16.0,2.0,0.0,0.0,1
user993,8.0,17.0,2.0,0.0,0.0,2
user994,6.0,15.0,3.0,0.0,0.0,1
user995,9.0,16.0,2.0,0.0,0.0,2
user996,7.0,13.0,3.0,0.0,0.0,2
user997,6.0,15.0,1.0,0.0,1.0,0
user998,9.0,19.0,3.0,0.0,0.0,2
user999,9.0,15.0,3.0,0.0,0.0,1
user1000,7.0,16.0,1.0,0.0,0.0,0
user1001,9.0,17.0,3.0,0.0,1.0,1
user1002,10.0,16.0,2.0,0.0,0.0,2
user1003,10.0,16.0,3.0,0.0,0.0,2
user1004,7.0,17.0,1.0,0.0,0.0,1
user1005,9.0,15.0,1.0,0.0,0.0,1
user1006,6.0,14.0,2.0,0.0,0.0,1
user1007,10.0,16.0,3.0,0.0,0.0,1
user1008,7.0,15.0,3.0,0.0,0.0,2
user1009,6.0,16.0,3.0,0.0,0.0,1
user1010,7.0,16.0,3.0,0.0,0.0,1
user1011,6.0,13.0,3.0,0.0,0.0,2
user1012,10.0,20.0,2.0,0.0,0.0,2
user1013,9.0,19.0,2.0,0.0,0.0,1
user1014,8.0,15.0,3.0,0.0,0.0,2
user1015,6.0,14.0,2.0,0.0,0.0,1
user1016,6.0,15.0,1.0,0.0,0.0,0
user1017,7.0,13.0,3.0,0.0,0.0,3
user1018,8.0,18.0,2.0,0.0,0.0,2
user1019,10.0,18.0,3.0,0.0,0.0,2
user1020,6.0,14.0,2.0,0.0,0.0,1
user1021,9.0,16.0,1.0,0.0,0.0,1
user1022,8.0,17.0,3.0,0.0,1.0,1
user1023,9.0,19.0,1.0,0.0,0.0,1
user1024,9.0,19.0,2.0,0.0,0.0,1
user1025,8.0,15.0,1.0,0.0,0.0,1
user1026,6.0,14.0,3.0,0.0,0.0,1
user1027,7.0,14.0,1.0,0.0,0.0,1
user1028,9.0,17.0,1.0,0.0,0.0,1
user1029,6.0,12.0,1.0,0.0,0.0,1
user1030,8.0,16.0,2.0,0.0,0.0,1
user1031,8.0,15.0,2.0,0.0,0.0,1
user1032,6.0,15.0,3.0,0.0,0.0,2
user1033,9.0,19.0,3.0,0.0,0.0,3
user1034,10.0,16.0,2.0,0.0,0.0,2
user1035,6.0,14.0,2.0,0.0,0.0,2
user1036,10.0,20.0,2.0,0.0,0.0,2
user1037,10.0,18.0,3.0,0.0,1.0,2
user1038,9.0,17.0,2.0,0.0,0.0,2
user1039,9.0,15.0,1.0,0.0,0.0,1
user1040,10.0,17.0,3.0,0.0,1.0,2
user1041,10.0,17.0,3.0,0.0,0.0,2
user1042,9.0,16.0,2.0,0.0,0.0,2
user1043,8.0,16.0,2.0,0.0,0.0,2
user1044,9.0,15.0,2.0,0.0,0.0,1
user1045,7.0,15.0,1.0,0.0,0.0,1
user1046,9.0,18.0,3.0,0.0,0.0,3
user1047,6.0,14.0,1.0,0.0,0.0,0
user1048,7.0,16.0,1.0,0.0,0.0,1
user1049,10.0,17.0,3.0,0.0,0.0,2
user1050,9.0,16.0,3.0,0.0,0.0,3
user1051,8.0,17.0,2.0,0.0,0.0,2
user1052,8.0,18.0,3.0,0.0,0.0,2
user1053,9.0,17.0,1.0,0.0,0.0,1
user1054,9.0,18.0,1.0,0.0,0.0,1
user1055,10.0,18.0,1.0,0.0,0.0,0
user1056,8.0,15.0,2.0,0.0,0.0,1
user1057,9.0,16.0,3.0,0.0,0.0,1
user1058,9.0,17.0,2.0,0.0,0.0,1
user1059,9.0,16.0,2.0,0.0,0.0,2
user1060,8.0,16.0,2.0,0.0,0.0,2
user1061,9.0,15.0,3.0,0.0,0.0,3
user1062,10.0,20.0,2.0,0.0,0.0,2
user1063,10.0,20.0,2.0,0.0,0.0,2
user1064,6.0,15.0,2.0,0.0,0.0,1
user1065,7.0,15.0,2.0,0.0,0.0,0
user1066,6.0,15.0,3.0,0.0,0.0,2
user1067,9.0,17.0,2.0,0.0,0.0,2
user1068,7.0,14.0,3.0,0.0,0.0,3
user1069,9.0,18.0,3.0,0.0,1.0,2
user1070,6.0,16.0,2.0,0.0,0.0,2
user1071,9.0,18.0,2.0,0.0,0.0,2
user1072,10.0,19.0,2.0,0.0,1.0,2
user1073,10.0,18.0,1.0,0.0,0.0,1
user1074,10.0,16.0,2.0,0.0,0.0,2
user1075,6.0,13.0,3.0,0.0,0.0,3
user1076,8.0,18.0,1.0,0.0,1.0,0
user1077,6.0,15.0,1.0,0.0,0.0,1
user1078,8.0,17.0,2.0,0.0,0.0,2
user1079,6.0,12.0,1.0,0.0,1.0,0
user1080,8.0,18.0,1.0,0.0,0.0,1
user1081,10.0,20.0,2.0,0.0,0.0,2
user1082,10.0,19.0,3.0,0.0,0.0,2
user1083,8.0,17.0,1.0,0.0,0.0,0
user1084,10.0,20.0,1.0,0.0,0.0,0
user1085,7.0,13.0,2.0,0.0,0.0,2
user1086,9.0,17.0,3.0,0.0,0.0,2
user1087,9.0,15.0,2.0,0.0,0.0,1
user1088,6.0,13.0,2.0,0.0,0.0,2
user1089,8.0,16.0,1.0,0.0,0.0,0
user1090,9.0,16.0,3.0,0.0,0.0,2
user1091,10.0,18.0,3.0,0.0,0.0,1
user1092,9.0,18.0,2.0,0.0,0.0,0
user1093,9.0,15.0,2.0,0.0,0.0,1
user1094,8.0,14.0,2.0,0.0,0.0,1
user1095,6.0,14.0,3.0,0.0,0.0,2
user1096,6.0,13.0,2.0,0.0,1.0,0
user1097,7.0,14.0,2.0,0.0,0.0,1
user1098,10.0,18.0,2.0,0.0,1.0,1
user1099,10.0,19.0,1.0,0.0,1.0,0
user1100,7.0,16.0,3.0,0.0,0.0,2
user1101,7.0,16.0,1.0,0.0,1.0,0
user1102,9.0,19.0,2.0,0.0,0.0,1
user1103,7.0,17.0,3.0,0.0,0.0,2
user1104,9.0,15.0,1.0,0.0,1.0,1
user1105,7.0,15.0,2.0,0.0,0.0,1
user1106,6.0,12.0,2.0,0.0,0.0,1
user1107,10.0,18.0,2.0,0.0,1.0,2
user1108,8.0,17.0,2.0,0.0,0.0,1
user1109,6.0,15.0,1.0,0.0,0.0,1
