user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access,degree_centrality,betweenness_centrality,keyword_flag,subject_len,sentiment,is_red_team
user412,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user413,6.0,15.0,3.0,0.0,0.0,2,,,,,,0
user414,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user415,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user416,8.0,16.0,3.0,0.0,1.0,2,,,1.0,12.0,0.0,0
user417,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user418,9.0,17.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user419,7.0,16.0,3.0,0.0,0.0,1,,,,,,0
user420,6.0,15.0,3.0,0.0,0.0,1,,,,,,0
user421,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user422,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user423,6.0,15.0,3.0,0.0,0.0,2,,,,,,0
user424,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user425,6.0,16.0,2.0,0.0,0.0,1,,,,,,0
user426,9.0,17.0,3.0,0.0,0.0,0,,,,,,0
user427,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user428,7.0,14.0,2.0,0.0,0.0,1,,,,,,0
user429,10.0,17.0,2.0,0.0,0.0,0,,,,,,0
user430,6.0,12.0,2.0,0.0,0.0,1,,,,,,0
user431,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user432,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user433,7.0,15.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user434,8.0,17.0,2.0,0.0,0.0,1,,,,,,0
user435,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user436,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user437,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user438,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user439,8.0,16.0,2.0,0.0,0.0,2,,,,,,0
user440,6.0,12.0,2.0,0.0,0.0,1,,,,,,0
user441,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user442,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user443,8.0,17.0,3.0,0.0,0.0,0,,,,,,0
user444,6.0,16.0,3.0,0.0,1.0,0,,,0.0,14.0,0.0,0
user445,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user446,8.0,17.0,3.0,0.0,0.0,3,,,,,,0
user447,8.0,15.0,3.0,0.0,0.0,3,,,,,,0
user448,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user449,10.0,20.0,3.0,0.0,0.0,3,,,,,,0
user450,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user451,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user452,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user453,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user454,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user455,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user456,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user457,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user458,9.0,16.0,2.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user459,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user460,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user461,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user462,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user463,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user464,6.0,14.0,3.0,0.0,0.0,3,,,,,,0
user465,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user466,6.0,14.0,3.0,0.0,0.0,1,,,,,,0
user467,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user468,6.0,13.0,2.0,0.0,0.0,2,,,,,,0
user469,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user470,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user471,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user472,10.0,20.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user473,7.0,14.0,2.0,0.0,0.0,1,,,,,,0
user474,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user475,10.0,18.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user476,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user477,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user478,6.0,12.0,3.0,0.0,1.0,3,,,1.0,7.0,0.0,0
user479,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user480,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user481,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user482,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user483,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user484,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user485,10.0,16.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user486,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user487,10.0,20.0,2.0,0.0,0.0,0,,,,,,0
user488,8.0,14.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user489,6.0,15.0,1.0,0.0,0.0,0,,,,,,0
user490,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user491,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user492,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user493,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user494,6.0,14.0,3.0,0.0,0.0,1,,,,,,0
user495,10.0,20.0,1.0,0.0,1.0,0,,,1.0,7.0,0.0,0
user496,10.0,18.0,3.0,0.0,0.0,3,,,,,,0
user497,9.0,19.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user498,8.0,18.0,3.0,0.0,0.0,3,,,,,,0
user499,10.0,16.0,2.0,0.0,0.0,2,,,,,,0
user500,6.0,16.0,2.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user501,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user502,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user503,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user504,6.0,15.0,3.0,0.0,0.0,2,,,,,,0
user505,8.0,16.0,1.0,0.0,0.0,0,,,,,,0
user506,8.0,17.0,3.0,0.0,0.0,0,,,,,,0
user507,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user508,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user509,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user510,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user511,10.0,18.0,3.0,0.0,0.0,3,,,,,,0
user512,6.0,14.0,3.0,0.0,0.0,2,,,,,,0
user513,9.0,15.0,3.0,0.0,0.0,1,,,,,,0
user514,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user515,8.0,18.0,1.0,0.0,0.0,0,,,,,,0
user516,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user517,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user518,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user519,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user520,10.0,19.0,2.0,0.0,0.0,0,,,,,,0
user521,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user522,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user523,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user524,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user525,8.0,16.0,3.0,0.0,0.0,1,,,,,,0
user526,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user527,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user528,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user529,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user530,7.0,16.0,3.0,0.0,1.0,2,,,1.0,7.0,0.0,0
user531,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user532,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user533,10.0,16.0,3.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user534,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user535,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user536,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user537,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user538,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user539,10.0,18.0,3.0,0.0,0.0,1,,,,,,0
user540,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user541,10.0,20.0,1.0,0.0,0.0,0,,,,,,0
user542,8.0,15.0,3.0,0.0,0.0,3,,,,,,0
user543,9.0,15.0,2.0,0.0,0.0,1,,,,,,0
user544,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user545,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user546,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user547,6.0,15.0,3.0,0.0,0.0,1,,,,,,0
user548,9.0,16.0,2.0,0.0,0.0,2,,,,,,0
user549,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user550,10.0,18.0,2.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user551,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user552,9.0,18.0,1.0,0.0,0.0,0,,,,,,0
user553,6.0,14.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user554,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user555,9.0,18.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user556,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user557,6.0,13.0,2.0,0.0,0.0,1,,,,,,0
user558,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user559,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user560,7.0,17.0,3.0,0.0,0.0,2,,,,,,0
user561,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user562,9.0,17.0,3.0,0.0,0.0,3,,,,,,0
user563,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user564,7.0,17.0,3.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user565,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user566,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user567,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user568,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user569,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user570,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user571,7.0,16.0,3.0,0.0,0.0,1,,,,,,0
user572,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user573,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user574,10.0,18.0,3.0,0.0,0.0,1,,,,,,0
user575,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user576,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user577,8.0,14.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user578,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user579,8.0,17.0,1.0,0.0,0.0,0,,,,,,0
user580,6.0,14.0,3.0,0.0,0.0,2,,,,,,0
user581,8.0,14.0,3.0,0.0,0.0,1,,,,,,0
user582,10.0,20.0,1.0,0.0,0.0,0,,,,,,0
user583,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user584,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user585,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user586,7.0,17.0,2.0,0.0,0.0,0,,,,,,0
user587,9.0,16.0,2.0,0.0,0.0,2,,,,,,0
user588,6.0,12.0,3.0,0.0,0.0,1,,,,,,0
user589,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user590,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user591,6.0,15.0,2.0,0.0,0.0,0,,,,,,0
user592,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user593,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user594,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user595,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user596,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user597,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user598,10.0,19.0,2.0,0.0,0.0,2,,,,,,0
user599,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user600,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user601,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user602,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user603,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user604,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user605,8.0,15.0,2.0,0.0,0.0,2,,,,,,0
user606,10.0,19.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user607,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user608,8.0,15.0,3.0,0.0,0.0,1,,,,,,0
user609,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user610,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
user611,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user612,6.0,16.0,3.0,0.0,0.0,3,,,,,,0
user613,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user614,10.0,20.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user615,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user616,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user617,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user618,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user619,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user620,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user621,7.0,14.0,3.0,0.0,0.0,1,,,,,,0
user622,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user623,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user624,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user625,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user626,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user627,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user628,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user629,8.0,14.0,3.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user630,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user631,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user632,8.0,18.0,1.0,0.0,0.0,0,,,,,,0
user633,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user634,6.0,13.0,1.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user635,9.0,17.0,2.0,0.0,0.0,1,,,,,,0
user636,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user637,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user638,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user639,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user640,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user641,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user642,7.0,15.0,2.0,0.0,0.0,2,,,,,,0
user643,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user644,9.0,19.0,2.0,0.0,0.0,2,,,,,,0
user645,6.0,12.0,3.0,0.0,0.0,1,,,,,,0
user646,6.0,13.0,1.0,0.0,2.0,1,,,0.0,7.0,0.0,0
user647,7.0,17.0,3.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user648,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user649,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user650,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user651,9.0,19.0,1.0,0.0,1.0,1,,,1.0,7.0,0.0,0
user652,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user653,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user654,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user655,10.0,17.0,1.0,0.0,0.0,0,,,,,,0
user656,8.0,14.0,3.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user657,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user658,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user659,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user660,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user661,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user662,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user663,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user664,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user665,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user666,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user667,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user668,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user669,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user670,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user671,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user672,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user673,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user674,6.0,13.0,1.0,0.0,0.0,0,,,,,,0
user675,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user676,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user677,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user678,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user679,6.0,14.0,3.0,0.0,0.0,3,,,,,,0
user680,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user681,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user682,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user683,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user684,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user685,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user686,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user687,10.0,17.0,3.0,0.0,0.0,1,,,,,,0
user688,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user689,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user690,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user691,10.0,19.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user692,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user693,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user694,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user695,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user696,6.0,15.0,3.0,0.0,0.0,1,,,,,,0
user697,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user698,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user699,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user700,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user701,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user702,6.0,13.0,2.0,0.0,0.0,1,,,,,,0
user703,9.0,17.0,2.0,0.0,1.0,1,,,1.0,7.0,0.0,0
user704,9.0,15.0,3.0,0.0,0.0,3,,,,,,0
user705,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user706,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user707,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user708,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user709,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user710,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user711,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user712,7.0,15.0,3.0,0.0,0.0,3,,,,,,0
user713,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user714,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user715,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user716,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user717,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user718,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user719,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user720,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user721,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user722,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
user723,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user724,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user725,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user726,10.0,20.0,2.0,0.0,0.0,0,,,,,,0
user727,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user728,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user729,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user730,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user731,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user732,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user733,8.0,18.0,2.0,0.0,0.0,2,,,,,,0
user734,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user735,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user736,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user737,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user738,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user739,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user740,6.0,13.0,2.0,0.0,0.0,2,,,,,,0
user741,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user742,8.0,18.0,1.0,0.0,0.0,0,,,,,,0
user743,6.0,13.0,2.0,0.0,0.0,2,,,,,,0
user744,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user745,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user746,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user747,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user748,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user749,8.0,15.0,3.0,0.0,1.0,1,,,1.0,7.0,0.0,0
user750,10.0,20.0,1.0,0.0,0.0,0,,,,,,0
user751,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user752,8.0,16.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user753,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user754,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user755,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user756,9.0,18.0,1.0,0.0,0.0,0,,,,,,0
user757,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user758,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user759,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user760,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user761,6.0,13.0,1.0,0.0,0.0,0,,,,,,0
user762,9.0,17.0,3.0,0.0,0.0,1,,,,,,0
user763,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user764,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user765,9.0,19.0,3.0,0.0,0.0,3,,,,,,0
user766,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user767,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user768,8.0,15.0,2.0,0.0,0.0,2,,,,,,0
user769,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user770,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user771,9.0,15.0,3.0,0.0,0.0,1,,,,,,0
user772,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user773,7.0,17.0,3.0,0.0,0.0,2,,,,,,0
user774,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user775,8.0,18.0,3.0,0.0,0.0,3,,,,,,0
user776,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user777,6.0,12.0,1.0,0.0,0.0,0,,,,,,0
user778,9.0,17.0,1.0,0.0,0.0,0,,,,,,0
user779,8.0,17.0,3.0,0.0,0.0,3,,,,,,0
user780,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user781,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user782,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user783,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user784,10.0,20.0,3.0,0.0,0.0,3,,,,,,0
user785,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user786,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user787,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user788,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user789,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user790,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user791,6.0,12.0,3.0,0.0,0.0,1,,,,,,0
user792,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user793,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user794,7.0,17.0,3.0,0.0,0.0,1,,,,,,0
user795,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user796,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user797,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user798,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user799,10.0,19.0,2.0,0.0,0.0,2,,,,,,0
user800,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user801,6.0,14.0,2.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user802,6.0,16.0,2.0,0.0,0.0,1,,,,,,0
user803,8.0,14.0,3.0,0.0,0.0,1,,,,,,0
user804,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user805,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user806,6.0,15.0,3.0,0.0,0.0,2,,,,,,0
user807,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user808,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user809,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user810,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user811,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user812,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user813,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user814,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user815,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user816,10.0,19.0,3.0,0.0,0.0,3,,,,,,0
user817,10.0,18.0,3.0,0.0,0.0,3,,,,,,0
user818,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user819,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user820,8.0,17.0,1.0,0.0,0.0,0,,,,,,0
user821,7.0,15.0,3.0,0.0,0.0,3,,,,,,0
user822,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user823,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user824,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user825,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user826,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user827,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user828,10.0,19.0,3.0,0.0,0.0,3,,,,,,0
user829,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user830,8.0,16.0,2.0,0.0,0.0,0,,,,,,0
user831,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user832,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user833,7.0,17.0,3.0,0.0,0.0,2,,,,,,0
user834,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user835,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user836,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
